tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
854,2020-02-26 18:11:05.5840,2020-02-26 18:25:19.6110,3203,Hamilton Park,40.727595966,-74.044247311,3212,Christ Hospital,40.734785818,-74.050443636,42563,Subscriber,1965,1
204,2020-02-26 18:11:49.8820,2020-02-26 18:15:14.7350,3211,Newark Ave,40.72152515,-74.046304543,3269,Brunswick & 6th,40.72601172964630,-74.05038893222810,42421,Subscriber,1981,2
206,2020-02-26 18:12:02.8230,2020-02-26 18:15:29.3760,3273,Manila & 1st,40.721650724880000,-74.04288411140440,3278,Monmouth and 6th,40.72568548362900,-74.04879033565520,42236,Subscriber,1987,1
343,2020-02-26 18:13:23.3220,2020-02-26 18:19:06.8130,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42317,Subscriber,1984,1
517,2020-02-26 18:13:49.0690,2020-02-26 18:22:26.5040,3202,Newport PATH,40.7272235,-74.0337589,3214,Essex Light Rail,40.7127742,-74.0364857,42515,Subscriber,1958,1
261,2020-02-26 18:14:02.2230,2020-02-26 18:18:23.5640,3194,McGinley Square,40.7253399253558,-74.06762212514880,3280,Astor Place,40.71928220070700,-74.07126188278200,42160,Subscriber,1991,2
358,2020-02-26 18:15:01.0620,2020-02-26 18:21:00.0500,3640,Journal Square,40.73367,-74.0625,3207,Oakland Ave,40.7376037,-74.0524783,42157,Subscriber,1984,1
246,2020-02-26 18:15:23.2660,2020-02-26 18:19:29.4400,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958611647170,-74.04311746358870,42427,Subscriber,1980,1
184,2020-02-26 18:15:26.8970,2020-02-26 18:18:31.0110,3273,Manila & 1st,40.721650724880000,-74.04288411140440,3203,Hamilton Park,40.727595966,-74.044247311,42376,Subscriber,1972,1
494,2020-02-26 18:15:32.8610,2020-02-26 18:23:47.8010,3273,Manila & 1st,40.721650724880000,-74.04288411140440,3209,Brunswick St,40.7241765,-74.0506564,42171,Subscriber,1992,1
235,2020-02-26 18:15:39.4060,2020-02-26 18:19:34.6730,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3481,York St,40.71649,-74.04105,42117,Subscriber,1986,1
255,2020-02-26 18:15:46.4310,2020-02-26 18:20:02.3720,3194,McGinley Square,40.7253399253558,-74.06762212514880,3280,Astor Place,40.71928220070700,-74.07126188278200,42455,Subscriber,1983,1
345,2020-02-26 18:16:15.2180,2020-02-26 18:22:00.9460,3195,Sip Ave,40.73089709786180,-74.06391263008120,3679,Bergen Ave,40.722103786686000,-74.07145500183110,42347,Subscriber,1986,1
355,2020-02-26 18:16:35.2360,2020-02-26 18:22:31.1890,3638,Washington St,40.7242941,-74.0354826,3272,Jersey & 3rd,40.72333158646440,-74.04595255851740,42336,Subscriber,1968,1
234,2020-02-26 18:16:42.7660,2020-02-26 18:20:36.8410,3639,Harborside,40.7192517,-74.034234,3185,City Hall,40.7177325,-74.043845,42371,Subscriber,1984,1
353,2020-02-26 18:16:59.2160,2020-02-26 18:22:53.0260,3195,Sip Ave,40.73089709786180,-74.06391263008120,3678,Fairmount Ave,40.72572613742560,-74.07195925712590,42466,Subscriber,1992,1
870,2020-02-26 18:18:04.8780,2020-02-26 18:32:35.6460,3280,Astor Place,40.71928220070700,-74.07126188278200,3481,York St,40.71649,-74.04105,42396,Subscriber,1954,2
596,2020-02-26 18:18:14.4300,2020-02-26 18:28:11.0590,3276,Marin Light Rail,40.71458403535890,-74.04281705617910,3278,Monmouth and 6th,40.72568548362900,-74.04879033565520,42332,Subscriber,1983,2
371,2020-02-26 18:18:28.8420,2020-02-26 18:24:39.9190,3273,Manila & 1st,40.721650724880000,-74.04288411140440,3278,Monmouth and 6th,40.72568548362900,-74.04879033565520,42499,Subscriber,1982,2
255,2020-02-26 18:18:58.6260,2020-02-26 18:23:14.5930,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.7124188237569,-74.03852552175520,42500,Subscriber,1969,1
133,2020-02-26 18:19:49.8400,2020-02-26 18:22:02.8910,3211,Newark Ave,40.72152515,-74.046304543,3209,Brunswick St,40.7241765,-74.0506564,42439,Subscriber,1979,1
116,2020-02-26 18:19:53.8120,2020-02-26 18:21:50.2840,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42465,Subscriber,1991,1
101,2020-02-26 18:20:41.8720,2020-02-26 18:22:23.0270,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42544,Subscriber,1990,1
444,2020-02-26 18:21:24.8040,2020-02-26 18:28:49.2970,3195,Sip Ave,40.73089709786180,-74.06391263008120,3678,Fairmount Ave,40.72572613742560,-74.07195925712590,42296,Customer,1993,1
307,2020-02-26 18:21:27.4180,2020-02-26 18:26:34.7670,3194,McGinley Square,40.7253399253558,-74.06762212514880,3195,Sip Ave,40.73089709786180,-74.06391263008120,42283,Subscriber,1964,1
496,2020-02-26 18:21:33.6250,2020-02-26 18:29:50.0660,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958611647170,-74.04311746358870,42621,Subscriber,1976,2
225,2020-02-26 18:22:12.9090,2020-02-26 18:25:58.0200,3194,McGinley Square,40.7253399253558,-74.06762212514880,3195,Sip Ave,40.73089709786180,-74.06391263008120,42590,Subscriber,1989,0
1601,2020-02-26 18:22:22.5320,2020-02-26 18:49:04.2600,3195,Sip Ave,40.73089709786180,-74.06391263008120,3191,Union St,40.7182113,-74.0836394,42583,Subscriber,1987,2
259,2020-02-26 18:22:33.7930,2020-02-26 18:26:52.9390,3195,Sip Ave,40.73089709786180,-74.06391263008120,3194,McGinley Square,40.7253399253558,-74.06762212514880,42280,Subscriber,1985,1
343,2020-02-26 18:22:56.2580,2020-02-26 18:28:39.6970,3203,Hamilton Park,40.727595966,-74.044247311,3273,Manila & 1st,40.721650724880000,-74.04288411140440,42450,Subscriber,1988,2
226,2020-02-26 18:23:20.4030,2020-02-26 18:27:07.1130,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3276,Marin Light Rail,40.71458403535890,-74.04281705617910,42427,Subscriber,1989,1
271,2020-02-26 18:24:05.7670,2020-02-26 18:28:37.7230,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958611647170,-74.04311746358870,42432,Subscriber,1985,1
204,2020-02-26 18:24:08.0840,2020-02-26 18:27:32.9420,3185,City Hall,40.7177325,-74.043845,3205,JC Medical Center,40.71653978099190,-74.0496379137039,42338,Subscriber,1982,2
684,2020-02-26 18:24:10.0490,2020-02-26 18:35:34.3010,3275,Columbus Drive,40.71835519823210,-74.03891444206240,3275,Columbus Drive,40.71835519823210,-74.03891444206240,42580,Subscriber,1987,2
491,2020-02-26 18:24:26.2730,2020-02-26 18:32:37.9280,3195,Sip Ave,40.73089709786180,-74.06391263008120,3678,Fairmount Ave,40.72572613742560,-74.07195925712590,42319,Customer,1989,1
89,2020-02-26 18:24:46.3930,2020-02-26 18:26:15.5720,3187,Warren St,40.7211236,-74.03805095,3275,Columbus Drive,40.71835519823210,-74.03891444206240,42161,Subscriber,1996,2
357,2020-02-26 18:26:12.6330,2020-02-26 18:32:09.9780,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.727595966,-74.044247311,42547,Subscriber,1985,1
774,2020-02-26 18:26:42.5820,2020-02-26 18:39:37.4910,3195,Sip Ave,40.73089709786180,-74.06391263008120,3195,Sip Ave,40.73089709786180,-74.06391263008120,42158,Subscriber,1992,1
521,2020-02-26 18:27:28.9620,2020-02-26 18:36:10.9350,3214,Essex Light Rail,40.7127742,-74.0364857,3199,Newport Pkwy,40.7287448,-74.0321082,42515,Subscriber,1991,1
462,2020-02-26 18:28:05.2060,2020-02-26 18:35:48.1870,3202,Newport PATH,40.7272235,-74.0337589,3270,Jersey & 6th St,40.72528910781130,-74.04557168483730,42235,Subscriber,1978,1
223,2020-02-26 18:28:22.9410,2020-02-26 18:32:06.0440,3273,Manila & 1st,40.721650724880000,-74.04288411140440,3270,Jersey & 6th St,40.72528910781130,-74.04557168483730,42404,Subscriber,1967,2
538,2020-02-26 18:28:35.1630,2020-02-26 18:37:33.2140,3195,Sip Ave,40.73089709786180,-74.06391263008120,3280,Astor Place,40.71928220070700,-74.07126188278200,42276,Subscriber,1971,1
297,2020-02-26 18:28:49.8510,2020-02-26 18:33:47.1760,3638,Washington St,40.7242941,-74.0354826,3186,Grove St PATH,40.71958611647170,-74.04311746358870,42172,Subscriber,1990,1
1434,2020-02-26 18:29:02.4770,2020-02-26 18:52:57.0490,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3201,Dey St,40.737711,-74.066921,42432,Subscriber,1985,1
330,2020-02-26 18:30:16.0990,2020-02-26 18:35:46.3500,3195,Sip Ave,40.73089709786180,-74.06391263008120,3678,Fairmount Ave,40.72572613742560,-74.07195925712590,42283,Subscriber,1986,1
342,2020-02-26 18:30:37.8380,2020-02-26 18:36:20.1320,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,42468,Subscriber,1993,1
404,2020-02-26 18:31:33.7960,2020-02-26 18:38:18.3540,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3270,Jersey & 6th St,40.72528910781130,-74.04557168483730,42621,Subscriber,1979,1
716,2020-02-26 18:31:57.5760,2020-02-26 18:43:54.1040,3202,Newport PATH,40.7272235,-74.0337589,3209,Brunswick St,40.7241765,-74.0506564,42518,Subscriber,1986,1
281,2020-02-26 18:32:48.4720,2020-02-26 18:37:29.7330,3273,Manila & 1st,40.721650724880000,-74.04288411140440,3278,Monmouth and 6th,40.72568548362900,-74.04879033565520,42450,Subscriber,1982,1
310,2020-02-26 18:33:32.8760,2020-02-26 18:38:43.4350,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,42162,Subscriber,1964,1
214,2020-02-26 18:34:22.9530,2020-02-26 18:37:57.5610,3273,Manila & 1st,40.721650724880000,-74.04288411140440,3278,Monmouth and 6th,40.72568548362900,-74.04879033565520,42428,Subscriber,1985,1
531,2020-02-26 18:35:12.9040,2020-02-26 18:44:04.0730,3214,Essex Light Rail,40.7127742,-74.0364857,3192,Liberty Light Rail,40.7112423,-74.0557013,42202,Subscriber,1960,1
185,2020-02-26 18:36:30.2080,2020-02-26 18:39:36.1820,3211,Newark Ave,40.72152515,-74.046304543,3278,Monmouth and 6th,40.72568548362900,-74.04879033565520,42406,Subscriber,1989,1
386,2020-02-26 18:36:35.2020,2020-02-26 18:43:01.6980,3276,Marin Light Rail,40.71458403535890,-74.04281705617910,3211,Newark Ave,40.72152515,-74.046304543,42603,Subscriber,1984,2
507,2020-02-26 18:36:38.6310,2020-02-26 18:45:06.4210,3638,Washington St,40.7242941,-74.0354826,3267,Morris Canal,40.7124188237569,-74.03852552175520,42538,Subscriber,1959,2
159,2020-02-26 18:36:53.9270,2020-02-26 18:39:33.8150,3273,Manila & 1st,40.721650724880000,-74.04288411140440,3270,Jersey & 6th St,40.72528910781130,-74.04557168483730,42454,Subscriber,1992,1
309,2020-02-26 18:38:01.8060,2020-02-26 18:43:10.9780,3275,Columbus Drive,40.71835519823210,-74.03891444206240,3205,JC Medical Center,40.71653978099190,-74.0496379137039,42394,Subscriber,1989,2
485,2020-02-26 18:39:00.2680,2020-02-26 18:47:06.1070,3203,Hamilton Park,40.727595966,-74.044247311,3199,Newport Pkwy,40.7287448,-74.0321082,42482,Subscriber,1985,1
766,2020-02-26 18:39:07.8180,2020-02-26 18:51:54.1600,3195,Sip Ave,40.73089709786180,-74.06391263008120,3678,Fairmount Ave,40.72572613742560,-74.07195925712590,42590,Subscriber,1982,1
242,2020-02-26 18:39:24.3290,2020-02-26 18:43:27.1490,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.7124188237569,-74.03852552175520,42528,Subscriber,1967,1
317,2020-02-26 18:40:19.1130,2020-02-26 18:45:36.3530,3195,Sip Ave,40.73089709786180,-74.06391263008120,3194,McGinley Square,40.7253399253558,-74.06762212514880,42577,Subscriber,1972,1
500,2020-02-26 18:41:06.3500,2020-02-26 18:49:26.6440,3202,Newport PATH,40.7272235,-74.0337589,3267,Morris Canal,40.7124188237569,-74.03852552175520,42162,Subscriber,1980,1
402,2020-02-26 18:42:11.8970,2020-02-26 18:48:54.1780,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,42363,Subscriber,1988,1
316,2020-02-26 18:43:10.6750,2020-02-26 18:48:26.7530,3198,Heights Elevator,40.748715945380200,-74.04044330120090,3210,Pershing Field,40.742677141,-74.051788633,42492,Subscriber,1992,1
450,2020-02-26 18:43:30.1280,2020-02-26 18:51:00.8300,3195,Sip Ave,40.73089709786180,-74.06391263008120,3679,Bergen Ave,40.722103786686000,-74.07145500183110,42274,Subscriber,1983,2
223,2020-02-26 18:43:40.3390,2020-02-26 18:47:23.5690,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3209,Brunswick St,40.7241765,-74.0506564,42172,Subscriber,1981,1
394,2020-02-26 18:43:47.7640,2020-02-26 18:50:22.0610,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3276,Marin Light Rail,40.71458403535890,-74.04281705617910,42442,Subscriber,1992,2
407,2020-02-26 18:46:29.2960,2020-02-26 18:53:16.3540,3639,Harborside,40.7192517,-74.034234,3272,Jersey & 3rd,40.72333158646440,-74.04595255851740,42317,Subscriber,1985,1
690,2020-02-26 18:48:38.5060,2020-02-26 19:00:08.9410,3639,Harborside,40.7192517,-74.034234,3270,Jersey & 6th St,40.72528910781130,-74.04557168483730,42571,Subscriber,1975,2
591,2020-02-26 18:48:57.1240,2020-02-26 18:58:48.2010,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,42610,Subscriber,1992,1
322,2020-02-26 18:49:31.5940,2020-02-26 18:54:53.8810,3195,Sip Ave,40.73089709786180,-74.06391263008120,3678,Fairmount Ave,40.72572613742560,-74.07195925712590,42323,Subscriber,1980,1
358,2020-02-26 18:49:44.8900,2020-02-26 18:55:43.6790,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,42146,Subscriber,1986,1
521,2020-02-26 18:49:57.3450,2020-02-26 18:58:38.9810,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,42281,Subscriber,1982,1
300,2020-02-26 18:50:07.9420,2020-02-26 18:55:08.4700,3185,City Hall,40.7177325,-74.043845,3214,Essex Light Rail,40.7127742,-74.0364857,42613,Subscriber,1990,1
276,2020-02-26 18:50:14.1020,2020-02-26 18:54:50.2670,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3214,Essex Light Rail,40.7127742,-74.0364857,42301,Subscriber,1990,1
265,2020-02-26 18:50:16.2530,2020-02-26 18:54:41.6140,3195,Sip Ave,40.73089709786180,-74.06391263008120,3194,McGinley Square,40.7253399253558,-74.06762212514880,42314,Subscriber,1995,1
428,2020-02-26 18:50:38.5900,2020-02-26 18:57:47.1630,3205,JC Medical Center,40.71653978099190,-74.0496379137039,3270,Jersey & 6th St,40.72528910781130,-74.04557168483730,42591,Subscriber,1993,1
331,2020-02-26 18:50:49.7200,2020-02-26 18:56:21.0160,3273,Manila & 1st,40.721650724880000,-74.04288411140440,3203,Hamilton Park,40.727595966,-74.044247311,42479,Subscriber,1983,1
229,2020-02-26 18:51:23.2110,2020-02-26 18:55:12.9830,3638,Washington St,40.7242941,-74.0354826,3275,Columbus Drive,40.71835519823210,-74.03891444206240,42389,Subscriber,1974,1
595,2020-02-26 18:53:05.7990,2020-02-26 19:03:00.9240,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.727595966,-74.044247311,42393,Subscriber,1985,1
321,2020-02-26 18:53:30.9190,2020-02-26 18:58:52.1640,3220,5 Corners Library,40.734961020009500,-74.0595030784607,3210,Pershing Field,40.742677141,-74.051788633,42592,Subscriber,1977,1
531,2020-02-26 18:53:32.8670,2020-02-26 19:02:24.5410,3184,Paulus Hook,40.7141454,-74.0335519,3481,York St,40.71649,-74.04105,42176,Subscriber,1981,1
270,2020-02-26 18:53:39.1020,2020-02-26 18:58:09.7380,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3275,Columbus Drive,40.71835519823210,-74.03891444206240,42605,Subscriber,1984,1
119,2020-02-26 18:53:43.1480,2020-02-26 18:55:42.8440,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42403,Subscriber,1960,1
207,2020-02-26 18:53:58.6660,2020-02-26 18:57:25.8230,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42169,Subscriber,1991,2
254,2020-02-26 18:54:56.6280,2020-02-26 18:59:10.7530,3681,Grand St,40.71517767732030,-74.03768330812450,3205,JC Medical Center,40.71653978099190,-74.0496379137039,42575,Subscriber,1993,1
370,2020-02-26 18:56:17.3140,2020-02-26 19:02:27.4480,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,42147,Subscriber,1988,1
320,2020-02-26 18:57:08.6470,2020-02-26 19:02:29.0230,3273,Manila & 1st,40.721650724880000,-74.04288411140440,3209,Brunswick St,40.7241765,-74.0506564,42194,Subscriber,1993,1
312,2020-02-26 18:57:15.5350,2020-02-26 19:02:27.9660,3267,Morris Canal,40.7124188237569,-74.03852552175520,3186,Grove St PATH,40.71958611647170,-74.04311746358870,42634,Subscriber,1976,1
121,2020-02-26 18:58:22.9000,2020-02-26 19:00:24.8370,3198,Heights Elevator,40.748715945380200,-74.04044330120090,3196,Riverview Park,40.7443187,-74.0439909,42136,Subscriber,1992,1
271,2020-02-26 18:59:16.5740,2020-02-26 19:03:48.1660,3184,Paulus Hook,40.7141454,-74.0335519,3681,Grand St,40.71517767732030,-74.03768330812450,42220,Subscriber,1987,1
537,2020-02-26 19:00:01.8530,2020-02-26 19:08:59.7220,3195,Sip Ave,40.73089709786180,-74.06391263008120,3678,Fairmount Ave,40.72572613742560,-74.07195925712590,42116,Subscriber,1983,2
380,2020-02-26 19:00:33.5880,2020-02-26 19:06:54.2430,3187,Warren St,40.7211236,-74.03805095,3278,Monmouth and 6th,40.72568548362900,-74.04879033565520,42486,Subscriber,1993,1
598,2020-02-26 19:00:50.2630,2020-02-26 19:10:48.9890,3187,Warren St,40.7211236,-74.03805095,3276,Marin Light Rail,40.71458403535890,-74.04281705617910,42480,Subscriber,1982,1
387,2020-02-26 19:01:09.9820,2020-02-26 19:07:37.2950,3184,Paulus Hook,40.7141454,-74.0335519,3211,Newark Ave,40.72152515,-74.046304543,42425,Subscriber,1995,1
737,2020-02-26 19:01:23.6920,2020-02-26 19:13:41.2430,3199,Newport Pkwy,40.7287448,-74.0321082,3192,Liberty Light Rail,40.7112423,-74.0557013,42383,Subscriber,1988,1
207,2020-02-26 19:02:06.8570,2020-02-26 19:05:34.1530,3203,Hamilton Park,40.727595966,-74.044247311,3273,Manila & 1st,40.721650724880000,-74.04288411140440,42350,Subscriber,1994,2
458,2020-02-26 19:02:51.0770,2020-02-26 19:10:29.4580,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,42503,Customer,1973,1
512,2020-02-26 19:03:08.4840,2020-02-26 19:11:40.7180,3186,Grove St PATH,40.71958611647170,-74.04311746358870,3270,Jersey & 6th St,40.72528910781130,-74.04557168483730,42634,Subscriber,1988,1
255,2020-02-26 19:04:42.3550,2020-02-26 19:08:58.0520,3205,JC Medical Center,40.71653978099190,-74.0496379137039,3270,Jersey & 6th St,40.72528910781130,-74.04557168483730,42575,Subscriber,1993,1
454,2020-02-26 19:05:36.2670,2020-02-26 19:13:10.9870,3185,City Hall,40.7177325,-74.043845,3270,Jersey & 6th St,40.72528910781130,-74.04557168483730,42148,Subscriber,1970,1
124,2020-02-26 19:06:05.6360,2020-02-26 19:08:10.3770,3211,Newark Ave,40.72152515,-74.046304543,3270,Jersey & 6th St,40.72528910781130,-74.04557168483730,42156,Subscriber,1980,1
202,2020-02-26 19:06:46.7860,2020-02-26 19:10:08.9770,3278,Monmouth and 6th,40.72568548362900,-74.04879033565520,3211,Newark Ave,40.72152515,-74.046304543,42408,Subscriber,1974,1
502,2020-02-26 19:08:31.8180,2020-02-26 19:16:54.5920,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,42411,Subscriber,1978,1
288,2020-02-26 19:09:10.2430,2020-02-26 19:13:58.6650,3195,Sip Ave,40.73089709786180,-74.06391263008120,3194,McGinley Square,40.7253399253558,-74.06762212514880,42158,Subscriber,1996,2
361,2020-02-26 19:09:34.9080,2020-02-26 19:15:36.3870,3195,Sip Ave,40.73089709786180,-74.06391263008120,3207,Oakland Ave,40.7376037,-74.0524783,42191,Subscriber,1989,1
198,2020-02-26 19:09:59.8660,2020-02-26 19:13:18.3130,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3214,Essex Light Rail,40.7127742,-74.0364857,42355,Subscriber,1983,1
319,2020-02-26 19:10:29.2610,2020-02-26 19:15:49.2320,3276,Marin Light Rail,40.71458403535890,-74.04281705617910,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42321,Subscriber,1992,1
266,2020-02-26 19:11:17.6030,2020-02-26 19:15:44.5510,3195,Sip Ave,40.73089709786180,-74.06391263008120,3679,Bergen Ave,40.722103786686000,-74.07145500183110,42507,Subscriber,1984,1
359,2020-02-26 19:16:08.2190,2020-02-26 19:22:07.6840,3195,Sip Ave,40.73089709786180,-74.06391263008120,3280,Astor Place,40.71928220070700,-74.07126188278200,42293,Subscriber,1987,1
172,2020-02-26 19:17:39.2270,2020-02-26 19:20:31.4020,3272,Jersey & 3rd,40.72333158646440,-74.04595255851740,3209,Brunswick St,40.7241765,-74.0506564,42215,Subscriber,1994,1
162,2020-02-26 19:18:19.3760,2020-02-26 19:21:01.8250,3195,Sip Ave,40.73089709786180,-74.06391263008120,3194,McGinley Square,40.7253399253558,-74.06762212514880,42297,Subscriber,1978,1
581,2020-02-26 19:18:21.8330,2020-02-26 19:28:02.8910,3273,Manila & 1st,40.721650724880000,-74.04288411140440,3639,Harborside,40.7192517,-74.034234,42350,Customer,1969,0
326,2020-02-26 19:18:32.7090,2020-02-26 19:23:58.9480,3279,Dixon Mills,40.721630142638400,-74.04996782541280,3185,City Hall,40.7177325,-74.043845,42488,Subscriber,1985,1
124,2020-02-26 19:19:27.1210,2020-02-26 19:21:32.0240,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42165,Subscriber,1992,2
413,2020-02-26 19:19:56.7850,2020-02-26 19:26:50.7230,3187,Warren St,40.7211236,-74.03805095,3483,Montgomery St,40.71942,-74.05099,42112,Subscriber,1958,1
267,2020-02-26 19:20:37.0990,2020-02-26 19:25:04.1150,3194,McGinley Square,40.7253399253558,-74.06762212514880,3195,Sip Ave,40.73089709786180,-74.06391263008120,42577,Subscriber,1993,1
502,2020-02-26 19:21:00.5260,2020-02-26 19:29:22.6370,3195,Sip Ave,40.73089709786180,-74.06391263008120,3679,Bergen Ave,40.722103786686000,-74.07145500183110,42429,Subscriber,1992,1
287,2020-02-26 19:21:52.1440,2020-02-26 19:26:39.5590,3639,Harborside,40.7192517,-74.034234,3273,Manila & 1st,40.721650724880000,-74.04288411140440,42144,Subscriber,1966,1
1997,2020-02-26 19:22:55.1080,2020-02-26 19:56:12.5090,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,42311,Subscriber,1982,1
163,2020-02-26 19:23:41.5290,2020-02-26 19:26:24.9510,3679,Bergen Ave,40.722103786686000,-74.07145500183110,3194,McGinley Square,40.7253399253558,-74.06762212514880,42347,Subscriber,1986,1
387,2020-02-26 19:28:11.4490,2020-02-26 19:34:39.2580,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.7124188237569,-74.03852552175520,42268,Subscriber,1981,1
244,2020-02-26 19:29:12.2040,2020-02-26 19:33:17.0220,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42254,Subscriber,1991,1
395,2020-02-26 19:30:32.8900,2020-02-26 19:37:08.7410,3272,Jersey & 3rd,40.72333158646440,-74.04595255851740,3639,Harborside,40.7192517,-74.034234,42336,Customer,1969,0
407,2020-02-26 19:31:16.7210,2020-02-26 19:38:03.7690,3213,Van Vorst Park,40.71848892,-74.047726625,3187,Warren St,40.7211236,-74.03805095,42313,Subscriber,1986,1
277,2020-02-26 19:31:24.9280,2020-02-26 19:36:02.8910,3639,Harborside,40.7192517,-74.034234,3186,Grove St PATH,40.71958611647170,-74.04311746358870,42403,Subscriber,1968,1
569,2020-02-26 19:33:29.7940,2020-02-26 19:42:58.8430,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,42321,Subscriber,1982,1
188,2020-02-26 19:33:39.0880,2020-02-26 19:36:47.8890,3195,Sip Ave,40.73089709786180,-74.06391263008120,3194,McGinley Square,40.7253399253558,-74.06762212514880,42577,Subscriber,1962,1
1049,2020-02-26 19:34:59.3260,2020-02-26 19:52:28.5410,3210,Pershing Field,40.742677141,-74.051788633,3186,Grove St PATH,40.71958611647170,-74.04311746358870,42382,Customer,1989,1
92,2020-02-26 19:35:00.1150,2020-02-26 19:36:32.5520,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42465,Subscriber,1985,1
205,2020-02-26 19:36:11.7410,2020-02-26 19:39:37.3680,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,42433,Subscriber,1991,1
166,2020-02-26 19:36:26.7440,2020-02-26 19:39:13.6120,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.047726625,42489,Subscriber,1990,1
1030,2020-02-26 19:38:23.4780,2020-02-26 19:55:33.4870,3194,McGinley Square,40.7253399253558,-74.06762212514880,3199,Newport Pkwy,40.7287448,-74.0321082,42577,Subscriber,1978,1
122,2020-02-26 19:39:46.5330,2020-02-26 19:41:49.1660,3677,Glenwood Ave,40.72755146730010,-74.07106071710590,3677,Glenwood Ave,40.72755146730010,-74.07106071710590,42109,Customer,1993,1
216,2020-02-26 19:40:35.8240,2020-02-26 19:44:12.3730,3275,Columbus Drive,40.71835519823210,-74.03891444206240,3267,Morris Canal,40.7124188237569,-74.03852552175520,42400,Subscriber,1989,1
343,2020-02-26 19:41:02.4820,2020-02-26 19:46:46.3100,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,42407,Subscriber,1985,1
317,2020-02-26 19:42:07.5270,2020-02-26 19:47:25.5040,3205,JC Medical Center,40.71653978099190,-74.0496379137039,3186,Grove St PATH,40.71958611647170,-74.04311746358870,42338,Subscriber,1974,2
767,2020-02-26 19:43:02.0150,2020-02-26 19:55:49.2810,3678,Fairmount Ave,40.72572613742560,-74.07195925712590,3678,Fairmount Ave,40.72572613742560,-74.07195925712590,42296,Customer,1993,1
210,2020-02-26 19:43:02.1000,2020-02-26 19:46:32.7920,3185,City Hall,40.7177325,-74.043845,3272,Jersey & 3rd,40.72333158646440,-74.04595255851740,42391,Subscriber,1989,1
